"order_id";"unique_order_no";"order_date";"ship_date";"ship_mode";"sales";"quantity";"profit";"Pack";"return_id";"product_id";"customer_id";"order_key";"ship_key";"location_id"
5992;"US-2019-100839";"2019-10-13";"2019-10-17";"Standard Class";727.45;5;-465.568;"Medium";2771;362;544;"2019-10-13";"2019-10-17";26
5993;"US-2019-100839";"2019-10-13";"2019-10-17";"Standard Class";24.96;3;4.368;"Low";2771;190;544;"2019-10-13";"2019-10-17";26
5994;"US-2019-101196";"2019-05-12";"2019-05-17";"Standard Class";82.368;2;-19.5624;"Low";2772;1375;282;"2019-05-12";"2019-05-17";371
5995;"US-2019-101497";"2019-09-29";"2019-10-01";"Second Class";18.97;1;9.1056;"Low";2773;997;593;"2019-09-29";"2019-10-01";271
5996;"US-2019-101616";"2019-09-03";"2019-09-06";"First Class";87.28;8;41.0216;"Medium";2774;614;184;"2019-09-03";"2019-09-06";308
5997;"US-2019-102141";"2019-08-26";"2019-08-31";"Standard Class";146.688;8;45.84;"Medium";2775;670;415;"2019-08-26";"2019-08-31";327
5998;"US-2019-102232";"2019-08-05";"2019-08-11";"Standard Class";197.05;7;59.115;"Medium";2776;472;488;"2019-08-05";"2019-08-11";211
5999;"US-2019-102239";"2019-05-05";"2019-05-06";"First Class";1685.88;6;320.3172;"Medium";2777;346;467;"2019-05-05";"2019-05-06";197
6000;"US-2019-102239";"2019-05-05";"2019-05-06";"First Class";5.728;2;2.0048;"Low";2777;690;467;"2019-05-05";"2019-05-06";197
6001;"US-2019-103646";"2019-04-21";"2019-04-26";"Standard Class";44.848;8;-67.272;"Medium";2778;730;688;"2019-04-21";"2019-04-26";72
6002;"US-2019-103646";"2019-04-21";"2019-04-26";"Standard Class";48.792;3;-126.8592;"Low";2778;450;688;"2019-04-21";"2019-04-26";72
6003;"US-2019-103646";"2019-04-21";"2019-04-26";"Standard Class";102.336;4;-12.792;"Low";2778;1264;688;"2019-04-21";"2019-04-26";72
6004;"US-2019-103674";"2019-12-06";"2019-12-10";"Standard Class";271.96;5;27.196;"Medium";2779;1753;43;"2019-12-06";"2019-12-10";271
6005;"US-2019-103674";"2019-12-06";"2019-12-10";"Standard Class";437.472;14;153.1152;"High";2779;697;43;"2019-12-06";"2019-12-10";271
6006;"US-2019-103674";"2019-12-06";"2019-12-10";"Standard Class";437.472;14;153.1152;"High";2779;698;43;"2019-12-06";"2019-12-10";271
6007;"US-2019-103674";"2019-12-06";"2019-12-10";"Standard Class";13.376;4;4.6816;"Low";2779;768;43;"2019-12-06";"2019-12-10";271
6008;"US-2019-103674";"2019-12-06";"2019-12-10";"Standard Class";13.86;7;0.0;"Medium";2779;906;43;"2019-12-06";"2019-12-10";271
6009;"US-2019-103674";"2019-12-06";"2019-12-10";"Standard Class";249.584;2;31.198;"Low";2779;1701;43;"2019-12-06";"2019-12-10";271
6010;"US-2019-103674";"2019-12-06";"2019-12-10";"Standard Class";13.36;2;6.4128;"Low";2779;1043;43;"2019-12-06";"2019-12-10";271
6011;"US-2019-103674";"2019-12-06";"2019-12-10";"Standard Class";18.69;7;5.2332;"Medium";2779;606;43;"2019-12-06";"2019-12-10";271
6012;"US-2019-104794";"2019-12-16";"2019-12-19";"First Class";3.68;2;1.8032;"Low";2780;892;414;"2019-12-16";"2019-12-19";327
6013;"US-2019-104815";"2019-09-03";"2019-09-07";"Standard Class";198.744;4;0.0;"Low";2781;36;609;"2019-09-03";"2019-09-07";72
6014;"US-2019-105452";"2019-07-28";"2019-08-01";"Standard Class";302.72;5;-378.4;"Medium";2782;264;79;"2019-07-28";"2019-08-01";360
6015;"US-2019-105452";"2019-07-28";"2019-08-01";"Standard Class";24.7;5;-9.88;"Medium";2783;257;79;"2019-07-28";"2019-08-01";360
6016;"US-2019-105452";"2019-07-28";"2019-08-01";"Standard Class";24.7;5;-9.88;"Medium";2782;257;79;"2019-07-28";"2019-08-01";360
6017;"US-2019-105452";"2019-07-28";"2019-08-01";"Standard Class";302.72;5;-378.4;"Medium";2783;264;79;"2019-07-28";"2019-08-01";360
6018;"US-2019-105578";"2019-05-30";"2019-06-04";"Standard Class";32.792;1;11.8871;"Low";2784;1013;536;"2019-05-30";"2019-06-04";357
6019;"US-2019-105578";"2019-05-30";"2019-06-04";"Standard Class";32.792;1;11.8871;"Low";2784;1014;536;"2019-05-30";"2019-06-04";357
6020;"US-2019-105578";"2019-05-30";"2019-06-04";"Standard Class";2.376;3;-1.9008;"Low";2784;645;536;"2019-05-30";"2019-06-04";357
6021;"US-2019-105578";"2019-05-30";"2019-06-04";"Standard Class";14.952;2;-11.9616;"Low";2784;681;536;"2019-05-30";"2019-06-04";357
6022;"US-2019-105578";"2019-05-30";"2019-06-04";"Standard Class";22.62;2;-15.08;"Low";2784;682;536;"2019-05-30";"2019-06-04";357
6023;"US-2019-105578";"2019-05-30";"2019-06-04";"Standard Class";801.568;2;50.098;"Low";2784;67;536;"2019-05-30";"2019-06-04";357
6024;"US-2019-105830";"2019-12-31";"2020-01-02";"First Class";156.512;4;-35.2152;"Low";2785;1333;196;"2019-12-31";"2020-01-02";249
6025;"US-2019-106313";"2019-08-22";"2019-08-26";"Standard Class";19.44;3;9.3312;"Low";2786;1101;202;"2019-08-22";"2019-08-26";443
6026;"US-2019-106600";"2019-04-08";"2019-04-11";"First Class";354.9;5;88.725;"Medium";2787;10;632;"2019-04-08";"2019-04-11";88
6027;"US-2019-106677";"2019-11-05";"2019-11-10";"Standard Class";23.988;2;-15.992;"Low";2788;1726;56;"2019-11-05";"2019-11-10";371
6028;"US-2019-107440";"2019-04-16";"2019-04-20";"Standard Class";9.96;2;3.2868;"Low";2789;155;104;"2019-04-16";"2019-04-20";246
6029;"US-2019-107440";"2019-04-16";"2019-04-20";"Standard Class";25.3;5;11.891;"Medium";2789;715;104;"2019-04-16";"2019-04-20";246
6030;"US-2019-107440";"2019-04-16";"2019-04-20";"Standard Class";9099.93;7;2365.9818;"Medium";2789;1576;104;"2019-04-16";"2019-04-20";246
6031;"US-2019-108098";"2019-10-14";"2019-10-18";"Standard Class";177.0;3;30.09;"Low";2790;1436;164;"2019-10-14";"2019-10-18";443
6032;"US-2019-108455";"2019-12-02";"2019-12-08";"Standard Class";40.46;7;19.8254;"Medium";2791;1136;506;"2019-12-02";"2019-12-08";433
6033;"US-2019-108455";"2019-12-02";"2019-12-08";"Standard Class";25.92;4;12.4416;"Low";2791;1129;506;"2019-12-02";"2019-12-08";433
6034;"US-2019-108455";"2019-12-02";"2019-12-08";"Standard Class";33.87;3;8.8062;"Low";2791;1321;506;"2019-12-02";"2019-12-08";433
6035;"US-2019-108497";"2019-06-14";"2019-06-14";"Same Day";599.165;5;35.245;"Medium";2792;40;497;"2019-06-14";"2019-06-14";271
6036;"US-2019-108504";"2019-02-05";"2019-02-05";"Same Day";122.97;3;60.2553;"Low";2794;1013;591;"2019-02-05";"2019-02-05";449
6037;"US-2019-108504";"2019-02-05";"2019-02-05";"Same Day";348.84;9;170.9316;"Medium";2794;1065;591;"2019-02-05";"2019-02-05";449
6038;"US-2019-108504";"2019-02-05";"2019-02-05";"Same Day";122.97;3;60.2553;"Low";2793;1014;591;"2019-02-05";"2019-02-05";449
6039;"US-2019-108504";"2019-02-05";"2019-02-05";"Same Day";122.97;3;60.2553;"Low";2794;1014;591;"2019-02-05";"2019-02-05";449
6040;"US-2019-108504";"2019-02-05";"2019-02-05";"Same Day";348.84;9;170.9316;"Medium";2793;1065;591;"2019-02-05";"2019-02-05";449
6041;"US-2019-108504";"2019-02-05";"2019-02-05";"Same Day";342.37;7;160.9139;"Medium";2794;1200;591;"2019-02-05";"2019-02-05";449
6042;"US-2019-108504";"2019-02-05";"2019-02-05";"Same Day";484.83;3;126.0558;"Low";2793;1740;591;"2019-02-05";"2019-02-05";449
6043;"US-2019-108504";"2019-02-05";"2019-02-05";"Same Day";484.83;3;126.0558;"Low";2794;1740;591;"2019-02-05";"2019-02-05";449
6044;"US-2019-108504";"2019-02-05";"2019-02-05";"Same Day";104.85;3;28.3095;"Low";2793;1621;591;"2019-02-05";"2019-02-05";449
6045;"US-2019-108504";"2019-02-05";"2019-02-05";"Same Day";104.85;3;28.3095;"Low";2794;1621;591;"2019-02-05";"2019-02-05";449
6046;"US-2019-108504";"2019-02-05";"2019-02-05";"Same Day";167.96;2;78.9412;"Low";2793;852;591;"2019-02-05";"2019-02-05";449
6047;"US-2019-108504";"2019-02-05";"2019-02-05";"Same Day";167.96;2;78.9412;"Low";2794;852;591;"2019-02-05";"2019-02-05";449
6048;"US-2019-108504";"2019-02-05";"2019-02-05";"Same Day";342.37;7;160.9139;"Medium";2793;1200;591;"2019-02-05";"2019-02-05";449
6049;"US-2019-108504";"2019-02-05";"2019-02-05";"Same Day";239.98;2;52.7956;"Low";2793;39;591;"2019-02-05";"2019-02-05";449
6050;"US-2019-108504";"2019-02-05";"2019-02-05";"Same Day";154.44;3;1.5444;"Low";2793;1375;591;"2019-02-05";"2019-02-05";449
6051;"US-2019-108504";"2019-02-05";"2019-02-05";"Same Day";154.44;3;1.5444;"Low";2794;1375;591;"2019-02-05";"2019-02-05";449
6052;"US-2019-108504";"2019-02-05";"2019-02-05";"Same Day";122.97;3;60.2553;"Low";2793;1013;591;"2019-02-05";"2019-02-05";449
6053;"US-2019-108504";"2019-02-05";"2019-02-05";"Same Day";80.98;1;1.6196;"Low";2794;1326;591;"2019-02-05";"2019-02-05";449
6054;"US-2019-108504";"2019-02-05";"2019-02-05";"Same Day";239.98;2;52.7956;"Low";2794;39;591;"2019-02-05";"2019-02-05";449
6055;"US-2019-108504";"2019-02-05";"2019-02-05";"Same Day";18.84;3;7.1592;"Low";2793;281;591;"2019-02-05";"2019-02-05";449
6056;"US-2019-108504";"2019-02-05";"2019-02-05";"Same Day";18.84;3;7.1592;"Low";2794;281;591;"2019-02-05";"2019-02-05";449
6057;"US-2019-108504";"2019-02-05";"2019-02-05";"Same Day";18.84;3;7.1592;"Low";2793;282;591;"2019-02-05";"2019-02-05";449
6058;"US-2019-108504";"2019-02-05";"2019-02-05";"Same Day";80.98;1;1.6196;"Low";2793;1326;591;"2019-02-05";"2019-02-05";449
6059;"US-2019-108504";"2019-02-05";"2019-02-05";"Same Day";18.84;3;7.1592;"Low";2794;282;591;"2019-02-05";"2019-02-05";449
6060;"US-2019-108504";"2019-02-05";"2019-02-05";"Same Day";9.45;5;0.189;"Medium";2793;875;591;"2019-02-05";"2019-02-05";449
6061;"US-2019-108504";"2019-02-05";"2019-02-05";"Same Day";9.45;5;0.189;"Medium";2794;875;591;"2019-02-05";"2019-02-05";449
6062;"US-2019-108637";"2019-03-13";"2019-03-18";"Standard Class";46.0;4;20.7;"Low";2795;820;6;"2019-03-13";"2019-03-18";501
6063;"US-2019-108637";"2019-03-13";"2019-03-18";"Standard Class";46.0;4;20.7;"Low";2796;820;6;"2019-03-13";"2019-03-18";501
6064;"US-2019-108637";"2019-03-13";"2019-03-18";"Standard Class";160.32;2;44.8896;"Low";2795;452;6;"2019-03-13";"2019-03-18";501
6065;"US-2019-108637";"2019-03-13";"2019-03-18";"Standard Class";160.32;2;44.8896;"Low";2796;452;6;"2019-03-13";"2019-03-18";501
6066;"US-2019-108637";"2019-03-13";"2019-03-18";"Standard Class";127.88;2;40.9216;"Low";2795;304;6;"2019-03-13";"2019-03-18";501
6067;"US-2019-108637";"2019-03-13";"2019-03-18";"Standard Class";127.88;2;40.9216;"Low";2795;305;6;"2019-03-13";"2019-03-18";501
6068;"US-2019-108637";"2019-03-13";"2019-03-18";"Standard Class";127.88;2;40.9216;"Low";2796;305;6;"2019-03-13";"2019-03-18";501
6069;"US-2019-108637";"2019-03-13";"2019-03-18";"Standard Class";127.88;2;40.9216;"Low";2796;304;6;"2019-03-13";"2019-03-18";501
6070;"US-2019-108777";"2019-12-12";"2019-12-12";"Same Day";18.693;3;-14.3313;"Low";2797;775;383;"2019-12-12";"2019-12-12";270
6071;"US-2019-108777";"2019-12-12";"2019-12-12";"Same Day";383.952;6;76.7904;"Medium";2797;1491;383;"2019-12-12";"2019-12-12";270
6072;"US-2019-109260";"2019-09-26";"2019-10-01";"Standard Class";431.976;3;-75.5958;"Low";2798;1492;737;"2019-09-26";"2019-10-01";465
6073;"US-2019-110156";"2019-11-19";"2019-11-24";"Standard Class";71.96;5;25.186;"Medium";2799;1738;254;"2019-11-19";"2019-11-24";209
6074;"US-2019-110156";"2019-11-19";"2019-11-24";"Standard Class";10.368;2;3.6288;"Low";2799;1241;254;"2019-11-19";"2019-11-24";209
6075;"US-2019-110156";"2019-11-19";"2019-11-24";"Standard Class";1.192;2;-2.0264;"Low";2799;720;254;"2019-11-19";"2019-11-24";209
6076;"US-2019-110156";"2019-11-19";"2019-11-24";"Standard Class";2.328;2;-0.7566;"Low";2799;141;254;"2019-11-19";"2019-11-24";209
6077;"US-2019-110156";"2019-11-19";"2019-11-24";"Standard Class";40.968;3;13.8267;"Low";2799;863;254;"2019-11-19";"2019-11-24";209
6078;"US-2019-110156";"2019-11-19";"2019-11-24";"Standard Class";100.704;6;-16.3644;"Medium";2799;1270;254;"2019-11-19";"2019-11-24";209
6079;"US-2019-110156";"2019-11-19";"2019-11-24";"Standard Class";58.368;12;21.888;"High";2799;908;254;"2019-11-19";"2019-11-24";209
6080;"US-2019-110156";"2019-11-19";"2019-11-24";"Standard Class";10.78;5;-17.248;"Medium";2799;760;254;"2019-11-19";"2019-11-24";209
6081;"US-2019-110170";"2019-09-27";"2019-10-03";"Standard Class";956.6648;7;-225.0976;"Medium";2800;5;321;"2019-09-27";"2019-10-03";212
6082;"US-2019-111290";"2019-07-22";"2019-07-26";"Standard Class";109.95;1;36.2835;"Low";2802;1551;213;"2019-07-22";"2019-07-26";505
6083;"US-2019-111290";"2019-07-22";"2019-07-26";"Standard Class";109.95;1;36.2835;"Low";2801;1551;213;"2019-07-22";"2019-07-26";505
6084;"US-2019-111290";"2019-07-22";"2019-07-26";"Standard Class";965.85;5;135.219;"Medium";2802;1316;213;"2019-07-22";"2019-07-26";505
6085;"US-2019-111290";"2019-07-22";"2019-07-26";"Standard Class";965.85;5;135.219;"Medium";2801;1316;213;"2019-07-22";"2019-07-26";505
6086;"US-2019-111290";"2019-07-22";"2019-07-26";"Standard Class";29.2;5;10.512;"Medium";2802;512;213;"2019-07-22";"2019-07-26";505
6087;"US-2019-111290";"2019-07-22";"2019-07-26";"Standard Class";29.2;5;10.512;"Medium";2801;512;213;"2019-07-22";"2019-07-26";505
6088;"US-2019-111290";"2019-07-22";"2019-07-26";"Standard Class";32.4;5;15.552;"Medium";2802;1129;213;"2019-07-22";"2019-07-26";505
6089;"US-2019-111290";"2019-07-22";"2019-07-26";"Standard Class";32.4;5;15.552;"Medium";2801;1129;213;"2019-07-22";"2019-07-26";505
6090;"US-2019-111528";"2019-12-30";"2019-12-30";"Same Day";6.384;1;2.1546;"Low";2803;706;391;"2019-12-30";"2019-12-30";271
6091;"US-2019-111528";"2019-12-30";"2019-12-30";"Same Day";481.32;4;125.1432;"Low";2803;1307;391;"2019-12-30";"2019-12-30";271
6092;"US-2019-111563";"2019-11-04";"2019-11-08";"Standard Class";11.376;3;-5.688;"Low";2804;218;681;"2019-11-04";"2019-11-08";209
6093;"US-2019-111563";"2019-11-04";"2019-11-08";"Standard Class";66.112;4;-84.2928;"Low";2804;160;681;"2019-11-04";"2019-11-08";209
6094;"US-2019-112396";"2019-02-09";"2019-02-13";"Standard Class";89.97;3;39.5868;"Low";2805;1519;394;"2019-02-09";"2019-02-13";433
6095;"US-2019-112396";"2019-02-09";"2019-02-13";"Standard Class";31.86;2;11.151;"Low";2805;1544;394;"2019-02-09";"2019-02-13";433
6096;"US-2019-112970";"2019-11-14";"2019-11-15";"First Class";9.84;3;2.8536;"Low";2806;580;716;"2019-11-14";"2019-11-15";271
6097;"US-2019-112977";"2019-03-10";"2019-03-16";"Standard Class";176.784;1;-22.098;"Low";2807;28;145;"2019-03-10";"2019-03-16";267
6098;"US-2019-113509";"2019-03-15";"2019-03-19";"Standard Class";83.976;3;-13.6461;"Low";2808;1546;583;"2019-03-15";"2019-03-19";371
6099;"US-2019-113649";"2019-08-09";"2019-08-12";"First Class";569.536;4;64.0728;"Low";2809;419;311;"2019-08-09";"2019-08-12";151
6100;"US-2019-113649";"2019-08-09";"2019-08-12";"First Class";44.784;2;4.4784;"Low";2809;1694;311;"2019-08-09";"2019-08-12";151
6101;"US-2019-113649";"2019-08-09";"2019-08-12";"First Class";30.816;9;9.63;"Medium";2809;991;311;"2019-08-09";"2019-08-12";151
6102;"US-2019-113677";"2019-11-13";"2019-11-19";"Standard Class";2279.96;4;592.7896;"Low";2810;1683;161;"2019-11-13";"2019-11-19";327
6103;"US-2019-113677";"2019-11-13";"2019-11-19";"Standard Class";14.94;3;6.8724;"Low";2810;937;161;"2019-11-13";"2019-11-19";327
6104;"US-2019-113985";"2019-12-02";"2019-12-07";"Standard Class";14.52;3;5.6628;"Low";2811;237;414;"2019-12-02";"2019-12-07";434
6105;"US-2019-113985";"2019-12-02";"2019-12-07";"Standard Class";59.7;3;26.865;"Low";2811;395;414;"2019-12-02";"2019-12-07";434
6106;"US-2019-113985";"2019-12-02";"2019-12-07";"Standard Class";24.704;2;9.264;"Low";2811;710;414;"2019-12-02";"2019-12-07";434
6107;"US-2019-113985";"2019-12-02";"2019-12-07";"Standard Class";104.184;3;33.8598;"Low";2811;638;414;"2019-12-02";"2019-12-07";434
6108;"US-2019-114013";"2019-03-13";"2019-03-15";"Second Class";386.68;2;-5.524;"Low";2812;119;662;"2019-03-13";"2019-03-15";371
6109;"US-2019-114013";"2019-03-13";"2019-03-15";"Second Class";379.96;5;47.495;"Medium";2812;1429;662;"2019-03-13";"2019-03-15";371
6110;"US-2019-114013";"2019-03-13";"2019-03-15";"Second Class";539.91;3;-116.9805;"Low";2812;1656;662;"2019-03-13";"2019-03-15";371
6111;"US-2019-114013";"2019-03-13";"2019-03-15";"Second Class";449.1;3;-643.71;"Low";2812;1578;662;"2019-03-13";"2019-03-15";371
6112;"US-2019-114013";"2019-03-13";"2019-03-15";"Second Class";41.24;5;13.9185;"Medium";2812;1249;662;"2019-03-13";"2019-03-15";371
6113;"US-2019-114013";"2019-03-13";"2019-03-15";"Second Class";51.897;1;-41.5176;"Low";2812;793;662;"2019-03-13";"2019-03-15";371
6114;"US-2019-114013";"2019-03-13";"2019-03-15";"Second Class";552.56;5;-138.14;"Medium";2812;1335;662;"2019-03-13";"2019-03-15";371
6115;"US-2019-114013";"2019-03-13";"2019-03-15";"Second Class";23.16;5;-15.44;"Medium";2812;710;662;"2019-03-13";"2019-03-15";371
6116;"US-2019-114013";"2019-03-13";"2019-03-15";"Second Class";126.08;2;-28.368;"Low";2812;1357;662;"2019-03-13";"2019-03-15";371
6117;"US-2019-114013";"2019-03-13";"2019-03-15";"Second Class";449.1;3;-643.71;"Low";2812;1579;662;"2019-03-13";"2019-03-15";371
6118;"US-2019-114174";"2019-09-08";"2019-09-14";"Standard Class";173.94;3;13.9152;"Low";2813;32;43;"2019-09-08";"2019-09-14";278
6119;"US-2019-114174";"2019-09-08";"2019-09-14";"Standard Class";14.76;4;6.9372;"Low";2813;919;43;"2019-09-08";"2019-09-14";278
6120;"US-2019-114230";"2019-11-27";"2019-12-01";"Standard Class";39.808;4;3.9808;"Low";2814;1279;158;"2019-11-27";"2019-12-01";372
6121;"US-2019-114293";"2019-11-21";"2019-11-26";"Standard Class";195.136;4;-12.196;"Low";2815;110;363;"2019-11-21";"2019-11-26";185
6122;"US-2019-114622";"2019-04-10";"2019-04-12";"First Class";8.904;2;-6.5296;"Low";2816;812;394;"2019-04-10";"2019-04-12";456
6123;"US-2019-114776";"2019-12-06";"2019-12-07";"First Class";19.44;3;9.3312;"Low";2817;1214;293;"2019-12-06";"2019-12-07";10
6124;"US-2019-114888";"2019-09-19";"2019-09-24";"Second Class";6.24;3;1.872;"Low";2818;1390;132;"2019-09-19";"2019-09-24";433
6125;"US-2019-114888";"2019-09-19";"2019-09-24";"Second Class";11.952;3;4.1832;"Low";2818;748;132;"2019-09-19";"2019-09-24";433
6126;"US-2019-115441";"2019-07-25";"2019-07-28";"Second Class";124.25;7;48.4575;"Medium";2819;1505;674;"2019-07-25";"2019-07-28";300
6127;"US-2019-115441";"2019-07-25";"2019-07-28";"Second Class";20.62;2;9.6914;"Low";2819;1249;674;"2019-07-25";"2019-07-28";300
6128;"US-2019-115441";"2019-07-25";"2019-07-28";"Second Class";297.55;5;83.314;"Medium";2819;1689;674;"2019-07-25";"2019-07-28";300
6129;"US-2019-115441";"2019-07-25";"2019-07-28";"Second Class";95.2;5;27.608;"Medium";2819;193;674;"2019-07-25";"2019-07-28";300
6130;"US-2019-115441";"2019-07-25";"2019-07-28";"Second Class";403.56;4;96.8544;"Low";2819;124;674;"2019-07-25";"2019-07-28";300
6131;"US-2019-115455";"2019-09-08";"2019-09-14";"Standard Class";14.136;2;-7.7748;"Low";2820;298;666;"2019-09-08";"2019-09-14";507
6132;"US-2019-115455";"2019-09-08";"2019-09-14";"Standard Class";601.47;3;-300.735;"Low";2820;349;666;"2019-09-08";"2019-09-14";507
6133;"US-2019-115819";"2019-04-19";"2019-04-24";"Second Class";9.336;3;3.2676;"Low";2821;636;387;"2019-04-19";"2019-04-24";271
6134;"US-2019-115819";"2019-04-19";"2019-04-24";"Second Class";73.2;5;21.228;"Medium";2821;598;387;"2019-04-19";"2019-04-24";271
6135;"US-2019-115819";"2019-04-19";"2019-04-24";"Second Class";5.84;1;1.971;"Low";2821;616;387;"2019-04-19";"2019-04-24";271
6136;"US-2019-115819";"2019-04-19";"2019-04-24";"Second Class";22.72;4;10.224;"Low";2821;1134;387;"2019-04-19";"2019-04-24";271
6137;"US-2019-115819";"2019-04-19";"2019-04-24";"Second Class";22.72;4;10.224;"Low";2821;1133;387;"2019-04-19";"2019-04-24";271
6138;"US-2019-115819";"2019-04-19";"2019-04-24";"Second Class";39.96;5;12.987;"Medium";2821;1774;387;"2019-04-19";"2019-04-24";271
6139;"US-2019-115819";"2019-04-19";"2019-04-24";"Second Class";5.46;3;1.5288;"Low";2821;481;387;"2019-04-19";"2019-04-24";271
6140;"US-2019-115952";"2019-10-06";"2019-10-06";"Same Day";28.85;5;14.425;"Medium";2822;809;361;"2019-10-06";"2019-10-06";482
6141;"US-2019-115952";"2019-10-06";"2019-10-06";"Same Day";28.85;5;14.425;"Medium";2822;810;361;"2019-10-06";"2019-10-06";482
6142;"US-2019-116365";"2019-01-03";"2019-01-08";"Standard Class";180.96;5;13.572;"Medium";2824;1719;123;"2019-01-03";"2019-01-08";430
6143;"US-2019-116365";"2019-01-03";"2019-01-08";"Standard Class";165.6;3;-6.21;"Low";2823;1498;123;"2019-01-03";"2019-01-08";430
6144;"US-2019-116365";"2019-01-03";"2019-01-08";"Standard Class";180.96;5;13.572;"Medium";2823;1719;123;"2019-01-03";"2019-01-08";430
6145;"US-2019-116365";"2019-01-03";"2019-01-08";"Standard Class";30.08;2;-5.264;"Low";2823;1477;123;"2019-01-03";"2019-01-08";430
6146;"US-2019-116365";"2019-01-03";"2019-01-08";"Standard Class";30.08;2;-5.264;"Low";2824;1477;123;"2019-01-03";"2019-01-08";430
6147;"US-2019-116365";"2019-01-03";"2019-01-08";"Standard Class";165.6;3;-6.21;"Low";2824;1498;123;"2019-01-03";"2019-01-08";430
6148;"US-2019-116400";"2019-10-22";"2019-10-24";"First Class";39.92;4;11.1776;"Low";2825;260;246;"2019-10-22";"2019-10-24";402
6149;"US-2019-116442";"2019-12-15";"2019-12-22";"Standard Class";14.76;2;4.2804;"Low";2826;216;102;"2019-12-15";"2019-12-22";271
6150;"US-2019-116729";"2019-12-25";"2019-12-28";"First Class";254.24;7;76.272;"Medium";2827;1455;298;"2019-12-25";"2019-12-28";271
6151;"US-2019-116729";"2019-12-25";"2019-12-28";"First Class";45.36;7;21.7728;"Medium";2827;1114;298;"2019-12-25";"2019-12-28";271
6152;"US-2019-116729";"2019-12-25";"2019-12-28";"First Class";2575.944;7;257.5944;"Medium";2827;1687;298;"2019-12-25";"2019-12-28";271
6153;"US-2019-116729";"2019-12-25";"2019-12-28";"First Class";2575.944;7;257.5944;"Medium";2827;1688;298;"2019-12-25";"2019-12-28";271
6154;"US-2019-117037";"2019-05-17";"2019-05-20";"First Class";22.608;3;-10.1736;"Low";2828;311;469;"2019-05-17";"2019-05-20";72
6155;"US-2019-117037";"2019-05-17";"2019-05-20";"First Class";30.528;8;9.54;"Medium";2828;1045;469;"2019-05-17";"2019-05-20";72
6156;"US-2019-117037";"2019-05-17";"2019-05-20";"First Class";7.896;3;2.4675;"Low";2828;886;469;"2019-05-17";"2019-05-20";72
6157;"US-2019-117037";"2019-05-17";"2019-05-20";"First Class";2.89;1;-4.7685;"Low";2828;624;469;"2019-05-17";"2019-05-20";72
6158;"US-2019-117387";"2019-10-27";"2019-10-31";"Standard Class";67.136;4;25.176;"Low";2829;792;568;"2019-10-27";"2019-10-31";433
6159;"US-2019-117541";"2019-11-14";"2019-11-20";"Standard Class";19.92;4;6.5736;"Low";2830;155;385;"2019-11-14";"2019-11-20";328
6160;"US-2019-117541";"2019-11-14";"2019-11-20";"Standard Class";16.45;5;7.567;"Medium";2830;1080;385;"2019-11-14";"2019-11-20";328
6161;"US-2019-117793";"2019-08-23";"2019-08-29";"Standard Class";25.2;4;11.592;"Low";2832;954;470;"2019-08-23";"2019-08-29";444
6162;"US-2019-117793";"2019-08-23";"2019-08-29";"Standard Class";1.98;2;0.891;"Low";2831;1512;470;"2019-08-23";"2019-08-29";444
6163;"US-2019-117793";"2019-08-23";"2019-08-29";"Standard Class";37.59;3;17.6673;"Low";2831;963;470;"2019-08-23";"2019-08-29";444
6164;"US-2019-117793";"2019-08-23";"2019-08-29";"Standard Class";14.97;1;4.1916;"Low";2832;1329;470;"2019-08-23";"2019-08-29";444
6165;"US-2019-117793";"2019-08-23";"2019-08-29";"Standard Class";14.97;1;4.1916;"Low";2831;1329;470;"2019-08-23";"2019-08-29";444
6166;"US-2019-117793";"2019-08-23";"2019-08-29";"Standard Class";37.59;3;17.6673;"Low";2832;963;470;"2019-08-23";"2019-08-29";444
6167;"US-2019-117793";"2019-08-23";"2019-08-29";"Standard Class";25.2;4;11.592;"Low";2831;954;470;"2019-08-23";"2019-08-29";444
6168;"US-2019-117793";"2019-08-23";"2019-08-29";"Standard Class";1.98;2;0.891;"Low";2832;1512;470;"2019-08-23";"2019-08-29";444
6169;"US-2019-118780";"2019-09-10";"2019-09-14";"Second Class";59.48;2;8.922;"Low";2833;1260;586;"2019-09-10";"2019-09-14";327
6170;"US-2019-118780";"2019-09-10";"2019-09-14";"Second Class";6.69;1;3.0774;"Low";2833;1031;586;"2019-09-10";"2019-09-14";327
6171;"US-2019-119046";"2019-06-02";"2019-06-06";"Standard Class";51.648;12;18.7224;"High";2834;654;253;"2019-06-02";"2019-06-06";443
6172;"US-2019-119046";"2019-06-02";"2019-06-06";"Standard Class";30.18;3;13.8828;"Low";2834;1002;253;"2019-06-02";"2019-06-06";443
6173;"US-2019-119046";"2019-06-02";"2019-06-06";"Standard Class";11.232;3;3.9312;"Low";2834;619;253;"2019-06-02";"2019-06-06";443
6174;"US-2019-119270";"2019-03-12";"2019-03-16";"Standard Class";19.98;2;8.991;"Low";2835;1207;706;"2019-03-12";"2019-03-16";271
6175;"US-2019-119298";"2019-11-25";"2019-11-28";"First Class";59.98;2;17.994;"Low";2836;1706;271;"2019-11-25";"2019-11-28";225
6176;"US-2019-120460";"2019-04-30";"2019-05-05";"Standard Class";22.608;3;-10.1736;"Low";2837;311;82;"2019-04-30";"2019-05-05";104
