"product_id";"sku";"category";"sub_category";"product_name";"brand"
740;"OFF-BI-10003094";"Office Supplies";"Binders";"Self-Adhesive Ring Binder Labels";"Self-Adhesive"
741;"OFF-BI-10003166";"Office Supplies";"Binders";"GBC Plasticlear Binding Covers";"GBC"
742;"OFF-BI-10003196";"Office Supplies";"Binders";"Accohide Poly Flexible Ring Binders";"Accohide"
743;"OFF-BI-10003274";"Office Supplies";"Binders";"Avery Durable Slant Ring Binders, No Labels";"Avery"
744;"OFF-BI-10003291";"Office Supplies";"Binders";"Wilson Jones Leather-Like Binders with DublLock Round Rings";"Wilson"
745;"OFF-BI-10003305";"Office Supplies";"Binders";"Avery Hanging File Binders";"Avery"
746;"OFF-BI-10003314";"Office Supplies";"Binders";"Tuff Stuff Recycled Round Ring Binders";"Tuff"
747;"OFF-BI-10003350";"Office Supplies";"Binders";"Acco Expandable Hanging Binders";"Acco"
748;"OFF-BI-10003355";"Office Supplies";"Binders";"Cardinal Holdit Business Card Pockets";"Cardinal"
749;"OFF-BI-10003364";"Office Supplies";"Binders";"Binding Machine Supplies";"Binding"
750;"OFF-BI-10003429";"Office Supplies";"Binders";"Cardinal HOLDit! Binder Insert Strips,Extra Strips";"Cardinal"
751;"OFF-BI-10003460";"Office Supplies";"Binders";"Acco 3-Hole Punch";"Acco"
752;"OFF-BI-10003476";"Office Supplies";"Binders";"Avery Metallic Poly Binders";"Avery"
753;"OFF-BI-10003527";"Office Supplies";"Binders";"Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind";"Fellowes"
754;"OFF-BI-10003529";"Office Supplies";"Binders";"Avery Round Ring Poly Binders";"Avery"
755;"OFF-BI-10003638";"Office Supplies";"Binders";"GBC Durable Plastic Covers";"GBC"
756;"OFF-BI-10003650";"Office Supplies";"Binders";"GBC DocuBind 300 Electric Binding Machine";"GBC"
757;"OFF-BI-10003655";"Office Supplies";"Binders";"Durable Pressboard Binders";"Durable"
758;"OFF-BI-10003656";"Office Supplies";"Binders";"Fellowes PB200 Plastic Comb Binding Machine";"Fellowes"
759;"OFF-BI-10003669";"Office Supplies";"Binders";"3M Organizer Strips";"3M"
760;"OFF-BI-10003676";"Office Supplies";"Binders";"GBC Standard Recycled Report Covers, Clear Plastic Sheets";"GBC"
761;"OFF-BI-10003684";"Office Supplies";"Binders";"Wilson Jones Legal Size Ring Binders";"Wilson"
762;"OFF-BI-10003694";"Office Supplies";"Binders";"Avery 3 1/2"" Diskette Storage Pages, 10/Pack";"Avery"
763;"OFF-BI-10003707";"Office Supplies";"Binders";"Aluminum Screw Posts";"Aluminum"
764;"OFF-BI-10003708";"Office Supplies";"Binders";"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""";"Acco"
765;"OFF-BI-10003712";"Office Supplies";"Binders";"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue";"Acco"
766;"OFF-BI-10003718";"Office Supplies";"Binders";"GBC Therma-A-Bind 250T Electric Binding System";"GBC"
767;"OFF-BI-10003719";"Office Supplies";"Binders";"Large Capacity Hanging Post Binders";"Large"
768;"OFF-BI-10003727";"Office Supplies";"Binders";"Avery Durable Slant Ring Binders With Label Holder";"Avery"
769;"OFF-BI-10003784";"Office Supplies";"Binders";"Computer Printout Index Tabs";"Computer"
770;"OFF-BI-10003876";"Office Supplies";"Binders";"Green Canvas Binder for 8-1/2"" x 14"" Sheets";"Green"
771;"OFF-BI-10003910";"Office Supplies";"Binders";"DXL Angle-View Binders with Locking Rings by Samsill";"DXL"
772;"OFF-BI-10003925";"Office Supplies";"Binders";"Fellowes PB300 Plastic Comb Binding Machine";"Fellowes"
773;"OFF-BI-10003963";"Office Supplies";"Binders";"Cardinal Holdit Data Disk Pockets";"Cardinal"
774;"OFF-BI-10003981";"Office Supplies";"Binders";"Avery Durable Plastic 1"" Binders";"Avery"
775;"OFF-BI-10003982";"Office Supplies";"Binders";"Wilson Jones Century Plastic Molded Ring Binders";"Wilson"
776;"OFF-BI-10003984";"Office Supplies";"Binders";"Lock-Up Easel 'Spel-Binder'";"Lock-Up"
777;"OFF-BI-10004001";"Office Supplies";"Binders";"GBC Recycled VeloBinder Covers";"GBC"
778;"OFF-BI-10004002";"Office Supplies";"Binders";"Wilson Jones International Size A4 Ring Binders";"Wilson"
779;"OFF-BI-10004022";"Office Supplies";"Binders";"Acco Suede Grain Vinyl Round Ring Binder";"Acco"
780;"OFF-BI-10004040";"Office Supplies";"Binders";"Wilson Jones Impact Binders";"Wilson"
781;"OFF-BI-10004094";"Office Supplies";"Binders";"GBC Standard Plastic Binding Systems Combs";"GBC"
782;"OFF-BI-10004099";"Office Supplies";"Binders";"GBC VeloBinder Strips";"GBC"
783;"OFF-BI-10004140";"Office Supplies";"Binders";"Avery Non-Stick Binders";"Avery"
784;"OFF-BI-10004141";"Office Supplies";"Binders";"Insertable Tab Indexes For Data Binders";"Insertable"
785;"OFF-BI-10004182";"Office Supplies";"Binders";"Economy Binders";"Economy"
786;"OFF-BI-10004187";"Office Supplies";"Binders";"3-ring staple pack";"3-ring"
787;"OFF-BI-10004209";"Office Supplies";"Binders";"Fellowes Twister Kit, Gray/Clear, 3/pkg";"Fellowes"
788;"OFF-BI-10004224";"Office Supplies";"Binders";"Catalog Binders with Expanding Posts";"Catalog"
789;"OFF-BI-10004230";"Office Supplies";"Binders";"GBC Recycled Grain Textured Covers";"GBC"
790;"OFF-BI-10004233";"Office Supplies";"Binders";"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""";"GBC"
791;"OFF-BI-10004236";"Office Supplies";"Binders";"XtraLife ClearVue Slant-D Ring Binder, White, 3""";"XtraLife"
792;"OFF-BI-10004308";"Office Supplies";"Binders";"Avery Legal 4-Ring Binder";"Avery"
793;"OFF-BI-10004318";"Office Supplies";"Binders";"Ibico EB-19 Dual Function Manual Binding System";"Ibico"
794;"OFF-BI-10004330";"Office Supplies";"Binders";"GBC Velobind Prepunched Cover Sets, Regency Series";"GBC"
795;"OFF-BI-10004352";"Office Supplies";"Binders";"Wilson Jones DublLock D-Ring Binders";"Wilson"
796;"OFF-BI-10004364";"Office Supplies";"Binders";"Storex Dura Pro Binders";"Storex"
797;"OFF-BI-10004390";"Office Supplies";"Binders";"GBC DocuBind 200 Manual Binding Machine";"GBC"
798;"OFF-BI-10004410";"Office Supplies";"Binders";"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack";"C-Line"
799;"OFF-BI-10004465";"Office Supplies";"Binders";"Avery Durable Slant Ring Binders";"Avery"
800;"OFF-BI-10004492";"Office Supplies";"Binders";"Tuf-Vin Binders";"Tuf-Vin"
801;"OFF-BI-10004506";"Office Supplies";"Binders";"Wilson Jones data.warehouse D-Ring Binders with DublLock";"Wilson"
802;"OFF-BI-10004519";"Office Supplies";"Binders";"GBC DocuBind P100 Manual Binding Machine";"GBC"
803;"OFF-BI-10004528";"Office Supplies";"Binders";"Cardinal Poly Pocket Divider Pockets for Ring Binders";"Cardinal"
804;"OFF-BI-10004584";"Office Supplies";"Binders";"GBC ProClick 150 Presentation Binding System";"GBC"
805;"OFF-BI-10004593";"Office Supplies";"Binders";"Ibico Laser Imprintable Binding System Covers";"Ibico"
806;"OFF-BI-10004600";"Office Supplies";"Binders";"Ibico Ibimaster 300 Manual Binding System";"Ibico"
807;"OFF-BI-10004632";"Office Supplies";"Binders";"GBC Binding covers";"GBC"
808;"OFF-BI-10004632";"Office Supplies";"Binders";"Ibico Hi-Tech Manual Binding System";"Ibico"
809;"OFF-BI-10004654";"Office Supplies";"Binders";"VariCap6 Expandable Binder";"VariCap6"
810;"OFF-BI-10004654";"Office Supplies";"Binders";"Avery Binding System Hidden Tab Executive Style Index Sets";"Avery"
811;"OFF-BI-10004656";"Office Supplies";"Binders";"Peel & Stick Add-On Corner Pockets";"Peel"
812;"OFF-BI-10004716";"Office Supplies";"Binders";"Wilson Jones Hanging Recycled Pressboard Data Binders";"Wilson"
813;"OFF-BI-10004728";"Office Supplies";"Binders";"Wilson Jones Turn Tabs Binder Tool for Ring Binders";"Wilson"
814;"OFF-BI-10004738";"Office Supplies";"Binders";"Flexible Leather- Look Classic Collection Ring Binder";"Flexible"
815;"OFF-BI-10004781";"Office Supplies";"Binders";"GBC Wire Binding Strips";"GBC"
816;"OFF-BI-10004817";"Office Supplies";"Binders";"GBC Personal VeloBind Strips";"GBC"
817;"OFF-BI-10004826";"Office Supplies";"Binders";"JM Magazine Binder";"JM"
818;"OFF-BI-10004828";"Office Supplies";"Binders";"GBC Poly Designer Binding Covers";"GBC"
819;"OFF-BI-10004876";"Office Supplies";"Binders";"Wilson Jones Suede Grain Vinyl Binders";"Wilson"
820;"OFF-BI-10004965";"Office Supplies";"Binders";"Ibico Covers for Plastic or Wire Binding Elements";"Ibico"
821;"OFF-BI-10004967";"Office Supplies";"Binders";"Round Ring Binders";"Round"
822;"OFF-BI-10004970";"Office Supplies";"Binders";"ACCOHIDE 3-Ring Binder, Blue, 1""";"ACCOHIDE"
823;"OFF-BI-10004995";"Office Supplies";"Binders";"GBC DocuBind P400 Electric Binding System";"GBC"
824;"OFF-EN-10000056";"Office Supplies";"Envelopes";"Cameo Buff Policy Envelopes";"Cameo"
825;"OFF-EN-10000461";"Office Supplies";"Envelopes";"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes";"#10-"
826;"OFF-EN-10000483";"Office Supplies";"Envelopes";"White Envelopes, White Envelopes with Clear Poly Window";"White"
827;"OFF-EN-10000927";"Office Supplies";"Envelopes";"Jet-Pak Recycled Peel 'N' Seal Padded Mailers";"Jet-Pak"
828;"OFF-EN-10001028";"Office Supplies";"Envelopes";"Staple envelope";"Staple"
829;"OFF-EN-10001099";"Office Supplies";"Envelopes";"Staple envelope";"Staple"
830;"OFF-EN-10001137";"Office Supplies";"Envelopes";"#10 Gummed Flap White Envelopes, 100/Box";"#10"
831;"OFF-EN-10001141";"Office Supplies";"Envelopes";"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""";"Manila"
832;"OFF-EN-10001219";"Office Supplies";"Envelopes";"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes";"#10-"
833;"OFF-EN-10001335";"Office Supplies";"Envelopes";"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes";"White"
834;"OFF-EN-10001415";"Office Supplies";"Envelopes";"Staple envelope";"Staple"
835;"OFF-EN-10001434";"Office Supplies";"Envelopes";"Strathmore #10 Envelopes, Ultimate White";"Strathmore"
836;"OFF-EN-10001453";"Office Supplies";"Envelopes";"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box";"Tyvek"
837;"OFF-EN-10001509";"Office Supplies";"Envelopes";"Poly String Tie Envelopes";"Poly"
838;"OFF-EN-10001532";"Office Supplies";"Envelopes";"Brown Kraft Recycled Envelopes";"Brown"
839;"OFF-EN-10001535";"Office Supplies";"Envelopes";"Grip Seal Envelopes";"Grip"
840;"OFF-EN-10001539";"Office Supplies";"Envelopes";"Staple envelope";"Staple"
841;"OFF-EN-10001990";"Office Supplies";"Envelopes";"Staple envelope";"Staple"
842;"OFF-EN-10002230";"Office Supplies";"Envelopes";"Airmail Envelopes";"Airmail"
843;"OFF-EN-10002312";"Office Supplies";"Envelopes";"#10 Self-Seal White Envelopes";"#10"
844;"OFF-EN-10002500";"Office Supplies";"Envelopes";"Globe Weis Peel & Seel First Class Envelopes";"Globe"
845;"OFF-EN-10002504";"Office Supplies";"Envelopes";"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White";"Tyvek"
846;"OFF-EN-10002592";"Office Supplies";"Envelopes";"Peel & Seel Recycled Catalog Envelopes, Brown";"Peel"
847;"OFF-EN-10002600";"Office Supplies";"Envelopes";"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2";"Redi-Strip"
848;"OFF-EN-10002621";"Office Supplies";"Envelopes";"Staple envelope";"Staple"
849;"OFF-EN-10002831";"Office Supplies";"Envelopes";"Tyvek  Top-Opening Peel & Seel  Envelopes, Gray";"Tyvek"
850;"OFF-EN-10002973";"Office Supplies";"Envelopes";"Ampad #10 Peel & Seel Holiday Envelopes";"Ampad"
851;"OFF-EN-10002986";"Office Supplies";"Envelopes";"#10-4 1/8"" x 9 1/2"" Premium Diagonal Seam Envelopes";"#10-4"
852;"OFF-EN-10003001";"Office Supplies";"Envelopes";"Ames Color-File Green Diamond Border X-ray Mailers";"Ames"
853;"OFF-EN-10003040";"Office Supplies";"Envelopes";"Quality Park Security Envelopes";"Quality"
854;"OFF-EN-10003055";"Office Supplies";"Envelopes";"Blue String-Tie & Button Interoffice Envelopes, 10 x 13";"Blue"
855;"OFF-EN-10003068";"Office Supplies";"Envelopes";"#6 3/4 Gummed Flap White Envelopes";"#6"
856;"OFF-EN-10003072";"Office Supplies";"Envelopes";"Peel & Seel Envelopes";"Peel"
857;"OFF-EN-10003134";"Office Supplies";"Envelopes";"Staple envelope";"Staple"
858;"OFF-EN-10003160";"Office Supplies";"Envelopes";"Pastel Pink Envelopes";"Pastel"
859;"OFF-EN-10003286";"Office Supplies";"Envelopes";"Staple envelope";"Staple"
860;"OFF-EN-10003296";"Office Supplies";"Envelopes";"Tyvek Side-Opening Peel & Seel Expanding Envelopes";"Tyvek"
861;"OFF-EN-10003448";"Office Supplies";"Envelopes";"Peel & Seel Recycled Catalog Envelopes, Brown";"Peel"
862;"OFF-EN-10003567";"Office Supplies";"Envelopes";"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box";"Inter-Office"
863;"OFF-EN-10003798";"Office Supplies";"Envelopes";"Recycled Interoffice Envelopes with Re-Use-A-Seal Closure, 10 x 13";"Recycled"
864;"OFF-EN-10003845";"Office Supplies";"Envelopes";"Colored Envelopes";"Colored"
865;"OFF-EN-10003862";"Office Supplies";"Envelopes";"Laser & Ink Jet Business Envelopes";"Laser"
866;"OFF-EN-10004030";"Office Supplies";"Envelopes";"Convenience Packs of Business Envelopes";"Convenience"
867;"OFF-EN-10004147";"Office Supplies";"Envelopes";"Wausau Papers Astrobrights Colored Envelopes";"Wausau"
868;"OFF-EN-10004206";"Office Supplies";"Envelopes";"Multimedia Mailers";"Multimedia"
869;"OFF-EN-10004386";"Office Supplies";"Envelopes";"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13";"Recycled"
870;"OFF-EN-10004459";"Office Supplies";"Envelopes";"Security-Tint Envelopes";"Security-Tint"
871;"OFF-EN-10004483";"Office Supplies";"Envelopes";"#10 White Business Envelopes,4 1/8 x 9 1/2";"#10"
872;"OFF-EN-10004773";"Office Supplies";"Envelopes";"Staple envelope";"Staple"
873;"OFF-EN-10004846";"Office Supplies";"Envelopes";"Letter or Legal Size Expandable Poly String Tie Envelopes";"Letter"
874;"OFF-EN-10004955";"Office Supplies";"Envelopes";"Fashion Color Clasp Envelopes";"Fashion"
875;"OFF-FA-10000053";"Office Supplies";"Fasteners";"Revere Boxed Rubber Bands by Revere";"Revere"
876;"OFF-FA-10000089";"Office Supplies";"Fasteners";"Acco Glide Clips";"Acco"
877;"OFF-FA-10000134";"Office Supplies";"Fasteners";"Advantus Push Pins, Aluminum Head";"Advantus"
878;"OFF-FA-10000304";"Office Supplies";"Fasteners";"Advantus Push Pins";"Advantus"
879;"OFF-FA-10000490";"Office Supplies";"Fasteners";"OIC Binder Clips, Mini, 1/4"" Capacity, Black";"OIC"
880;"OFF-FA-10000585";"Office Supplies";"Fasteners";"OIC Bulk Pack Metal Binder Clips";"OIC"
881;"OFF-FA-10000611";"Office Supplies";"Fasteners";"Binder Clips by OIC";"Binder"
882;"OFF-FA-10000621";"Office Supplies";"Fasteners";"OIC Colored Binder Clips, Assorted Sizes";"OIC"
883;"OFF-FA-10000624";"Office Supplies";"Fasteners";"OIC Binder Clips";"OIC"
884;"OFF-FA-10000735";"Office Supplies";"Fasteners";"Staples";"Staples"
885;"OFF-FA-10000840";"Office Supplies";"Fasteners";"OIC Thumb-Tacks";"OIC"
886;"OFF-FA-10000936";"Office Supplies";"Fasteners";"Acco Hot Clips Clips to Go";"Acco"
887;"OFF-FA-10000992";"Office Supplies";"Fasteners";"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes";"Acco"
888;"OFF-FA-10001135";"Office Supplies";"Fasteners";"Brites Rubber Bands, 1 1/2 oz. Box";"Brites"
889;"OFF-FA-10001229";"Office Supplies";"Fasteners";"Staples";"Staples"
890;"OFF-FA-10001332";"Office Supplies";"Fasteners";"Acco Banker's Clasps, 5 3/4""-Long";"Acco"
891;"OFF-FA-10001561";"Office Supplies";"Fasteners";"Stockwell Push Pins";"Stockwell"
892;"OFF-FA-10001754";"Office Supplies";"Fasteners";"Stockwell Gold Paper Clips";"Stockwell"
893;"OFF-FA-10001843";"Office Supplies";"Fasteners";"Staples";"Staples"
894;"OFF-FA-10001883";"Office Supplies";"Fasteners";"Alliance Super-Size Bands, Assorted Sizes";"Alliance"
895;"OFF-FA-10002280";"Office Supplies";"Fasteners";"Advantus Plastic Paper Clips";"Advantus"
896;"OFF-FA-10002676";"Office Supplies";"Fasteners";"Colored Push Pins";"Colored"
897;"OFF-FA-10002701";"Office Supplies";"Fasteners";"Alliance Rubber Bands";"Alliance"
898;"OFF-FA-10002763";"Office Supplies";"Fasteners";"Advantus Map Pennant Flags and Round Head Tacks";"Advantus"
899;"OFF-FA-10002780";"Office Supplies";"Fasteners";"Staples";"Staples"
900;"OFF-FA-10002975";"Office Supplies";"Fasteners";"Staples";"Staples"
901;"OFF-FA-10002983";"Office Supplies";"Fasteners";"Advantus SlideClip Paper Clips";"Advantus"
902;"OFF-FA-10002988";"Office Supplies";"Fasteners";"Ideal Clamps";"Ideal"
903;"OFF-FA-10003021";"Office Supplies";"Fasteners";"Staples";"Staples"
904;"OFF-FA-10003059";"Office Supplies";"Fasteners";"Assorted Color Push Pins";"Assorted"
905;"OFF-FA-10003112";"Office Supplies";"Fasteners";"Staples";"Staples"
906;"OFF-FA-10003467";"Office Supplies";"Fasteners";"Alliance Big Bands Rubber Bands, 12/Pack";"Alliance"
907;"OFF-FA-10003472";"Office Supplies";"Fasteners";"Bagged Rubber Bands";"Bagged"
908;"OFF-FA-10003495";"Office Supplies";"Fasteners";"Staples";"Staples"
909;"OFF-FA-10004076";"Office Supplies";"Fasteners";"Translucent Push Pins by OIC";"Translucent"
910;"OFF-FA-10004248";"Office Supplies";"Fasteners";"Advantus T-Pin Paper Clips";"Advantus"
911;"OFF-FA-10004395";"Office Supplies";"Fasteners";"Plymouth Boxed Rubber Bands by Plymouth";"Plymouth"
912;"OFF-FA-10004838";"Office Supplies";"Fasteners";"Super Bands, 12/Pack";"Super"
913;"OFF-FA-10004854";"Office Supplies";"Fasteners";"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box";"Vinyl"
914;"OFF-FA-10004968";"Office Supplies";"Fasteners";"Rubber Band Ball";"Rubber"
915;"OFF-LA-10000081";"Office Supplies";"Labels";"Avery 496";"Avery"
916;"OFF-LA-10000121";"Office Supplies";"Labels";"Avery 48";"Avery"
917;"OFF-LA-10000134";"Office Supplies";"Labels";"Avery 511";"Avery"
918;"OFF-LA-10000240";"Office Supplies";"Labels";"Self-Adhesive Address Labels for Typewriters by Universal";"Self-Adhesive"
919;"OFF-LA-10000248";"Office Supplies";"Labels";"Avery 52";"Avery"
920;"OFF-LA-10000262";"Office Supplies";"Labels";"Avery 494";"Avery"
921;"OFF-LA-10000305";"Office Supplies";"Labels";"Avery 495";"Avery"
922;"OFF-LA-10000407";"Office Supplies";"Labels";"Avery White Multi-Purpose Labels";"Avery"
923;"OFF-LA-10000414";"Office Supplies";"Labels";"Avery 503";"Avery"
924;"OFF-LA-10000443";"Office Supplies";"Labels";"Avery 501";"Avery"
925;"OFF-LA-10000452";"Office Supplies";"Labels";"Avery 488";"Avery"
926;"OFF-LA-10000476";"Office Supplies";"Labels";"Avery 05222 Permanent Self-Adhesive File Folder Labels for Typewriters, on Rolls, White, 250/Roll";"Avery"
927;"OFF-LA-10000634";"Office Supplies";"Labels";"Avery 509";"Avery"
928;"OFF-LA-10000973";"Office Supplies";"Labels";"Avery 502";"Avery"
929;"OFF-LA-10001045";"Office Supplies";"Labels";"Permanent Self-Adhesive File Folder Labels for Typewriters by Universal";"Permanent"
930;"OFF-LA-10001074";"Office Supplies";"Labels";"Round Specialty Laser Printer Labels";"Round"
931;"OFF-LA-10001158";"Office Supplies";"Labels";"Avery Address/Shipping Labels for Typewriters, 4"" x 2""";"Avery"
932;"OFF-LA-10001175";"Office Supplies";"Labels";"Avery 514";"Avery"
933;"OFF-LA-10001297";"Office Supplies";"Labels";"Avery 473";"Avery"
934;"OFF-LA-10001317";"Office Supplies";"Labels";"Avery 520";"Avery"
935;"OFF-LA-10001404";"Office Supplies";"Labels";"Avery 517";"Avery"
936;"OFF-LA-10001474";"Office Supplies";"Labels";"Avery 477";"Avery"
937;"OFF-LA-10001569";"Office Supplies";"Labels";"Avery 499";"Avery"
938;"OFF-LA-10001613";"Office Supplies";"Labels";"Avery File Folder Labels";"Avery"
939;"OFF-LA-10001641";"Office Supplies";"Labels";"Avery 518";"Avery"
940;"OFF-LA-10001771";"Office Supplies";"Labels";"Avery 513";"Avery"
941;"OFF-LA-10001934";"Office Supplies";"Labels";"Avery 516";"Avery"
942;"OFF-LA-10001982";"Office Supplies";"Labels";"Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set";"Smead"
943;"OFF-LA-10002034";"Office Supplies";"Labels";"Avery 478";"Avery"
944;"OFF-LA-10002043";"Office Supplies";"Labels";"Avery 489";"Avery"
945;"OFF-LA-10002195";"Office Supplies";"Labels";"Avery 481";"Avery"
946;"OFF-LA-10002271";"Office Supplies";"Labels";"Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set";"Smead"
947;"OFF-LA-10002312";"Office Supplies";"Labels";"Avery 490";"Avery"
948;"OFF-LA-10002368";"Office Supplies";"Labels";"Avery 479";"Avery"
949;"OFF-LA-10002381";"Office Supplies";"Labels";"Avery 497";"Avery"
950;"OFF-LA-10002473";"Office Supplies";"Labels";"Avery 484";"Avery"
951;"OFF-LA-10002475";"Office Supplies";"Labels";"Avery 519";"Avery"
952;"OFF-LA-10002762";"Office Supplies";"Labels";"Avery 485";"Avery"
953;"OFF-LA-10002787";"Office Supplies";"Labels";"Avery 480";"Avery"
954;"OFF-LA-10002945";"Office Supplies";"Labels";"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White";"Permanent"
955;"OFF-LA-10003077";"Office Supplies";"Labels";"Avery 500";"Avery"
956;"OFF-LA-10003121";"Office Supplies";"Labels";"Avery 506";"Avery"
957;"OFF-LA-10003148";"Office Supplies";"Labels";"Avery 51";"Avery"
958;"OFF-LA-10003190";"Office Supplies";"Labels";"Avery 474";"Avery"
959;"OFF-LA-10003223";"Office Supplies";"Labels";"Avery 508";"Avery"
960;"OFF-LA-10003388";"Office Supplies";"Labels";"Avery 5";"Avery"
961;"OFF-LA-10003498";"Office Supplies";"Labels";"Avery 475";"Avery"
962;"OFF-LA-10003510";"Office Supplies";"Labels";"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White";"Avery"
963;"OFF-LA-10003537";"Office Supplies";"Labels";"Avery 515";"Avery"
964;"OFF-LA-10003663";"Office Supplies";"Labels";"Avery 498";"Avery"
965;"OFF-LA-10003714";"Office Supplies";"Labels";"Avery 510";"Avery"
966;"OFF-LA-10003720";"Office Supplies";"Labels";"Avery 487";"Avery"
967;"OFF-LA-10003766";"Office Supplies";"Labels";"Self-Adhesive Removable Labels";"Self-Adhesive"
968;"OFF-LA-10003923";"Office Supplies";"Labels";"Alphabetical Labels for Top Tab Filing";"Alphabetical"
969;"OFF-LA-10003930";"Office Supplies";"Labels";"Dot Matrix Printer Tape Reel Labels, White, 5000/Box";"Dot"
970;"OFF-LA-10004055";"Office Supplies";"Labels";"Color-Coded Legal Exhibit Labels";"Color-Coded"
971;"OFF-LA-10004093";"Office Supplies";"Labels";"Avery 486";"Avery"
972;"OFF-LA-10004178";"Office Supplies";"Labels";"Avery 491";"Avery"
973;"OFF-LA-10004272";"Office Supplies";"Labels";"Avery 482";"Avery"
974;"OFF-LA-10004345";"Office Supplies";"Labels";"Avery 493";"Avery"
975;"OFF-LA-10004409";"Office Supplies";"Labels";"Avery 492";"Avery"
976;"OFF-LA-10004425";"Office Supplies";"Labels";"Staple-on labels";"Staple-on"
977;"OFF-LA-10004484";"Office Supplies";"Labels";"Avery 476";"Avery"
978;"OFF-LA-10004544";"Office Supplies";"Labels";"Avery 505";"Avery"
979;"OFF-LA-10004545";"Office Supplies";"Labels";"Avery 50";"Avery"
980;"OFF-LA-10004559";"Office Supplies";"Labels";"Avery 49";"Avery"
981;"OFF-LA-10004677";"Office Supplies";"Labels";"Self-Adhesive Address Labels for Typewriters with Dispenser Box";"Self-Adhesive"
982;"OFF-LA-10004689";"Office Supplies";"Labels";"Avery 512";"Avery"
983;"OFF-LA-10004853";"Office Supplies";"Labels";"Avery 483";"Avery"
984;"OFF-PA-10000007";"Office Supplies";"Paper";"Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""";"Telephone"
985;"OFF-PA-10000019";"Office Supplies";"Paper";"Xerox 1931";"Xerox"
986;"OFF-PA-10000029";"Office Supplies";"Paper";"Xerox 224";"Xerox"
987;"OFF-PA-10000061";"Office Supplies";"Paper";"Xerox 205";"Xerox"
988;"OFF-PA-10000062";"Office Supplies";"Paper";"Green Bar Computer Printout Paper";"Green"
989;"OFF-PA-10000069";"Office Supplies";"Paper";"TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack";"TOPS"
990;"OFF-PA-10000100";"Office Supplies";"Paper";"Xerox 1945";"Xerox"
991;"OFF-PA-10000130";"Office Supplies";"Paper";"Xerox 199";"Xerox"
992;"OFF-PA-10000141";"Office Supplies";"Paper";"Ampad Evidence Wirebond Steno Books, 6"" x 9""";"Ampad"
993;"OFF-PA-10000143";"Office Supplies";"Paper";"Astroparche Fine Business Paper";"Astroparche"
994;"OFF-PA-10000157";"Office Supplies";"Paper";"Xerox 191";"Xerox"
995;"OFF-PA-10000167";"Office Supplies";"Paper";"Xerox 1925";"Xerox"
996;"OFF-PA-10000174";"Office Supplies";"Paper";"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book";"Message"
997;"OFF-PA-10000176";"Office Supplies";"Paper";"Xerox 1887";"Xerox"
998;"OFF-PA-10000210";"Office Supplies";"Paper";"Xerox Blank Computer Paper";"Xerox"
999;"OFF-PA-10000223";"Office Supplies";"Paper";"Xerox 2000";"Xerox"
1000;"OFF-PA-10000232";"Office Supplies";"Paper";"Xerox 1975";"Xerox"
1001;"OFF-PA-10000241";"Office Supplies";"Paper";"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case";"IBM"
1002;"OFF-PA-10000246";"Office Supplies";"Paper";"Riverleaf Stik-Withit Designer Note Cubes";"Riverleaf"
1003;"OFF-PA-10000249";"Office Supplies";"Paper";"Easy-staple paper";"Easy-staple"
1004;"OFF-PA-10000289";"Office Supplies";"Paper";"Xerox 213";"Xerox"
1005;"OFF-PA-10000295";"Office Supplies";"Paper";"Xerox 229";"Xerox"
1006;"OFF-PA-10000300";"Office Supplies";"Paper";"Xerox 1936";"Xerox"
1007;"OFF-PA-10000304";"Office Supplies";"Paper";"Xerox 1995";"Xerox"
1008;"OFF-PA-10000308";"Office Supplies";"Paper";"Xerox 1901";"Xerox"
1009;"OFF-PA-10000312";"Office Supplies";"Paper";"Xerox 1955";"Xerox"
